[s]	[mv]	[s]	[mv]	[s]	[mv]	[s]	[mv]	[s]	[mv]		[s]	v	[s]	v	[s]	v	[s]	v	[s]	v
1.622	-55.985	1.622	-61.353	1.622	-58.822	1.622	-52.547	1.622	-55.686											
1.6221	-55.933	1.6221	-61.379	1.6221	-58.881	1.6221	-52.56	1.6221	-55.575											
1.6222	-56.018	1.6222	-61.314	1.6222	-58.911	1.6222	-52.528	1.6222	-55.614											
1.6223	-56.091	1.6223	-61.337	1.6223	-58.796	1.6223	-52.537	1.6223	-55.624											
1.6224	-56.097	1.6224	-61.383	1.6224	-58.852	1.6224	-52.587	1.6224	-55.663											
1.6225	-56.173	1.6225	-61.317	1.6225	-58.832	1.6225	-52.498	1.6225	-55.621											
1.6226	-56.248	1.6226	-61.277	1.6226	-58.838	1.6226	-52.491	1.6226	-55.598											
1.6227	-56.222	1.6227	-61.192	1.6227	-58.848	1.6227	-52.541	1.6227	-55.627											
1.6228	-56.261	1.6228	-61.248	1.6228	-58.802	1.6228	-52.505	1.6228	-55.663											
1.6229	-56.327	1.6229	-61.314	1.6229	-58.802	1.6229	-52.514	1.6229	-55.617											
1.623	-56.436	1.623	-61.231	1.623	-58.868	1.623	-52.435	1.623	-55.584											
1.6231	-56.452	1.6231	-61.248	1.6231	-58.809	1.6231	-52.505	1.6231	-55.621											
1.6232	-56.403	1.6232	-61.284	1.6232	-58.852	1.6232	-52.475	1.6232	-55.611											
1.6233000000000002	-56.501	1.6233000000000002	-61.307	1.6233000000000002	-58.901	1.6233000000000002	-52.403	1.6233000000000002	-55.644											
1.6234000000000002	-56.452	1.6234000000000002	-61.287	1.6234000000000002	-58.855	1.6234000000000002	-52.528	1.6234000000000002	-55.637											
1.6235000000000002	-56.459	1.6235000000000002	-61.258	1.6235000000000002	-58.815	1.6235000000000002	-52.419	1.6235000000000002	-55.607											
1.6236000000000002	-56.564	1.6236000000000002	-61.304	1.6236000000000002	-58.756	1.6236000000000002	-52.462	1.6236000000000002	-55.604											
1.6237000000000001	-56.547	1.6237000000000001	-61.31	1.6237000000000001	-58.825	1.6237000000000001	-52.544	1.6237000000000001	-55.598											
1.6238000000000001	-56.63	1.6238000000000001	-61.258	1.6238000000000001	-58.891	1.6238000000000001	-52.56	1.6238000000000001	-55.647											
1.6239000000000001	-56.57	1.6239000000000001	-61.228	1.6239000000000001	-58.967	1.6239000000000001	-52.62	1.6239000000000001	-55.663											
1.624	-56.686	1.624	-61.281	1.624	-58.944	1.624	-52.58	1.624	-55.653											
1.6241	-56.603	1.6241	-61.205	1.6241	-58.901	1.6241	-52.626	1.6241	-55.627											
1.6242	-56.722	1.6242	-61.307	1.6242	-58.796	1.6242	-52.623	1.6242	-55.561											
1.6243	-56.705	1.6243	-61.346	1.6243	-58.875	1.6243	-52.554	1.6243	-55.548											
1.6244	-56.682	1.6244	-61.228	1.6244	-58.875	1.6244	-52.626	1.6244	-55.515											
1.6245	-56.689	1.6245	-61.215	1.6245	-58.815	1.6245	-52.613	1.6245	-55.548											
1.6246	-56.643	1.6246	-61.205	1.6246	-58.852	1.6246	-52.577	1.6246	-55.479											
1.6247	-56.59	1.6247	-61.185	1.6247	-58.832	1.6247	-52.606	1.6247	-55.502											
1.6248	-56.61	1.6248	-61.192	1.6248	-58.796	1.6248	-52.583	1.6248	-55.459											
1.6249	-56.643	1.6249	-61.228	1.6249	-58.819	1.6249	-52.577	1.6249	-55.502											
1.625	-56.682	1.625	-61.189	1.625	-58.776	1.625	-52.613	1.625	-55.542											
1.6251	-56.755	1.6251	-61.149	1.6251	-58.76	1.6251	-52.482	1.6251	-55.545											
1.6252	-56.745	1.6252	-61.291	1.6252	-58.815	1.6252	-52.574	1.6252	-55.598											
1.6253	-56.778	1.6253	-61.281	1.6253	-58.75	1.6253	-52.478	1.6253	-55.716											
1.6254000000000002	-56.794	1.6254000000000002	-61.235	1.6254000000000002	-58.677	1.6254000000000002	-52.59	1.6254000000000002	-55.601											
1.6255000000000002	-56.837	1.6255000000000002	-61.327	1.6255000000000002	-58.773	1.6255000000000002	-52.521	1.6255000000000002	-55.647											
1.6256000000000002	-56.866	1.6256000000000002	-61.281	1.6256000000000002	-58.674	1.6256000000000002	-52.482	1.6256000000000002	-55.729											
1.6257000000000001	-56.837	1.6257000000000001	-61.33	1.6257000000000001	-58.595	1.6257000000000001	-52.514	1.6257000000000001	-55.719											
1.6258000000000001	-56.82	1.6258000000000001	-61.34	1.6258000000000001	-58.658	1.6258000000000001	-52.521	1.6258000000000001	-55.703											
1.6259000000000001	-56.896	1.6259000000000001	-61.307	1.6259000000000001	-58.668	1.6259000000000001	-52.518	1.6259000000000001	-55.759											
1.6260000000000001	-56.797	1.6260000000000001	-61.195	1.6260000000000001	-58.799	1.6260000000000001	-52.485	1.6260000000000001	-55.673											
1.6261	-56.893	1.6261	-61.287	1.6261	-58.635	1.6261	-52.541	1.6261	-55.736											
1.6262	-56.87	1.6262	-61.261	1.6262	-58.697	1.6262	-52.505	1.6262	-55.739											
1.6263	-56.906	1.6263	-61.314	1.6263	-58.727	1.6263	-52.537	1.6263	-55.759											
1.6264	-56.896	1.6264	-61.241	1.6264	-58.73	1.6264	-52.551	1.6264	-55.782											
1.6265	-56.87	1.6265	-61.353	1.6265	-58.71	1.6265	-52.534	1.6265	-55.805											
1.6266	-57.037	1.6266	-61.268	1.6266	-58.71	1.6266	-52.659	1.6266	-55.801											
1.6267	-57.064	1.6267	-61.215	1.6267	-58.76	1.6267	-52.606	1.6267	-55.926											
1.6268	-56.942	1.6268	-61.31	1.6268	-58.832	1.6268	-52.587	1.6268	-55.883											
1.6269	-56.994	1.6269	-61.258	1.6269	-58.773	1.6269	-52.62	1.6269	-56.022											
1.627	-57.09	1.627	-61.284	1.627	-58.779	1.627	-52.675	1.627	-55.995											
1.6271	-56.971	1.6271	-61.383	1.6271	-58.756	1.6271	-52.738	1.6271	-56.1											
1.6272	-57.001	1.6272	-61.33	1.6272	-58.737	1.6272	-52.646	1.6272	-56.176											
1.6273	-57.034	1.6273	-61.353	1.6273	-58.796	1.6273	-52.731	1.6273	-56.209											
1.6274000000000002	-57.008	1.6274000000000002	-61.35	1.6274000000000002	-58.845	1.6274000000000002	-52.715	1.6274000000000002	-56.222											
1.6275000000000002	-56.998	1.6275000000000002	-61.314	1.6275000000000002	-58.875	1.6275000000000002	-52.758	1.6275000000000002	-56.34											
1.6276000000000002	-57.014	1.6276000000000002	-61.277	1.6276000000000002	-58.809	1.6276000000000002	-52.853	1.6276000000000002	-56.324											
1.6277000000000001	-56.998	1.6277000000000001	-61.218	1.6277000000000001	-58.792	1.6277000000000001	-52.886	1.6277000000000001	-56.288											
1.6278000000000001	-56.991	1.6278000000000001	-61.248	1.6278000000000001	-58.756	1.6278000000000001	-52.925	1.6278000000000001	-56.324											
1.6279000000000001	-57.073	1.6279000000000001	-61.281	1.6279000000000001	-58.763	1.6279000000000001	-52.902	1.6279000000000001	-56.367											
1.6280000000000001	-56.958	1.6280000000000001	-61.248	1.6280000000000001	-58.812	1.6280000000000001	-52.935	1.6280000000000001	-56.413											
1.6281	-56.962	1.6281	-61.264	1.6281	-58.792	1.6281	-52.902	1.6281	-56.324											
1.6282	-56.975	1.6282	-61.254	1.6282	-58.737	1.6282	-52.952	1.6282	-56.452											
1.6283	-56.942	1.6283	-61.261	1.6283	-58.75	1.6283	-52.919	1.6283	-56.524											
1.6284	-56.932	1.6284	-61.241	1.6284	-58.845	1.6284	-52.958	1.6284	-56.469											
1.6285	-57.001	1.6285	-61.222	1.6285	-58.848	1.6285	-53.014	1.6285	-56.475											
1.6286	-56.988	1.6286	-61.202	1.6286	-58.763	1.6286	-52.938	1.6286	-56.541											
1.6287	-56.978	1.6287	-61.271	1.6287	-58.74	1.6287	-53.004	1.6287	-56.603											
1.6288	-57.021	1.6288	-61.261	1.6288	-58.717	1.6288	-53.004	1.6288	-56.57											
1.6289	-56.994	1.6289	-61.251	1.6289	-58.789	1.6289	-53.083	1.6289	-56.498											
1.629	-56.952	1.629	-61.254	1.629	-58.641	1.629	-53.07	1.629	-56.524											
1.6291	-57.034	1.6291	-61.251	1.6291	-58.72	1.6291	-52.975	1.6291	-56.567											
1.6292	-57.041	1.6292	-61.235	1.6292	-58.756	1.6292	-52.932	1.6292	-56.607											
1.6293	-57.024	1.6293	-61.225	1.6293	-58.792	1.6293	-52.929	1.6293	-56.492											
1.6294000000000002	-56.981	1.6294000000000002	-61.202	1.6294000000000002	-58.858	1.6294000000000002	-52.909	1.6294000000000002	-56.653											
1.6295000000000002	-56.994	1.6295000000000002	-61.218	1.6295000000000002	-58.799	1.6295000000000002	-53.047	1.6295000000000002	-56.64											
1.6296000000000002	-57.047	1.6296000000000002	-61.116	1.6296000000000002	-58.855	1.6296000000000002	-53.037	1.6296000000000002	-56.666											
1.6297000000000001	-56.981	1.6297000000000001	-61.064	1.6297000000000001	-58.809	1.6297000000000001	-52.998	1.6297000000000001	-56.653											
1.6298000000000001	-56.965	1.6298000000000001	-61.074	1.6298000000000001	-58.822	1.6298000000000001	-53.004	1.6298000000000001	-56.787											
1.6299000000000001	-56.965	1.6299000000000001	-61.083	1.6299000000000001	-58.888	1.6299000000000001	-52.965	1.6299000000000001	-56.748											
1.6300000000000001	-56.876	1.6300000000000001	-61.024	1.6300000000000001	-58.855	1.6300000000000001	-52.909	1.6300000000000001	-56.741											
1.6301	-56.771	1.6301	-61.222	1.6301	-58.868	1.6301	-52.912	1.6301	-56.715											
1.6302	-56.787	1.6302	-61.139	1.6302	-58.934	1.6302	-52.86	1.6302	-56.702											
1.6303	-56.919	1.6303	-61.143	1.6303	-58.894	1.6303	-52.919	1.6303	-56.847											
1.6304	-56.817	1.6304	-61.064	1.6304	-58.911	1.6304	-52.843	1.6304	-56.804											
1.6305	-56.847	1.6305	-61.149	1.6305	-58.848	1.6305	-52.938	1.6305	-56.787											
1.6306	-56.807	1.6306	-60.982	1.6306	-58.825	1.6306	-52.902	1.6306	-56.764											
1.6307	-56.85	1.6307	-61.116	1.6307	-58.825	1.6307	-52.945	1.6307	-56.787											
1.6308	-56.82	1.6308	-61.054	1.6308	-58.786	1.6308	-52.932	1.6308	-56.787											
1.6309	-56.778	1.6309	-60.972	1.6309	-58.802	1.6309	-52.988	1.6309	-56.837											
1.631	-56.843	1.631	-60.978	1.631	-58.802	1.631	-53.073	1.631	-56.83											
1.6311	-56.833	1.6311	-60.968	1.6311	-58.73	1.6311	-53.011	1.6311	-56.86											
1.6312	-56.847	1.6312	-61.011	1.6312	-58.746	1.6312	-53.044	1.6312	-56.876											
1.6313	-56.817	1.6313	-61.024	1.6313	-58.756	1.6313	-52.938	1.6313	-56.866											
1.6314000000000002	-56.922	1.6314000000000002	-61.018	1.6314000000000002	-58.582	1.6314000000000002	-52.998	1.6314000000000002	-56.883											
1.6315000000000002	-56.909	1.6315000000000002	-61.09	1.6315000000000002	-58.658	1.6315000000000002	-53.011	1.6315000000000002	-56.955											
1.6316000000000002	-56.814	1.6316000000000002	-61.034	1.6316000000000002	-58.615	1.6316000000000002	-53.017	1.6316000000000002	-56.899											
1.6317000000000002	-56.741	1.6317000000000002	-61.011	1.6317000000000002	-58.638	1.6317000000000002	-53.037	1.6317000000000002	-56.922											
1.6318000000000001	-56.679	1.6318000000000001	-61.028	1.6318000000000001	-58.556	1.6318000000000001	-53.057	1.6318000000000001	-56.935											
1.6319000000000001	-56.633	1.6319000000000001	-60.903	1.6319000000000001	-58.516	1.6319000000000001	-53.004	1.6319000000000001	-57.014											
1.6320000000000001	-56.656	1.6320000000000001	-60.906	1.6320000000000001	-58.474	1.6320000000000001	-52.978	1.6320000000000001	-56.866											
1.6321	-56.623	1.6321	-60.968	1.6321	-58.421	1.6321	-53.014	1.6321	-56.916											
1.6322	-56.58	1.6322	-60.932	1.6322	-58.493	1.6322	-53.027	1.6322	-56.922											
1.6323	-56.511	1.6323	-60.886	1.6323	-58.405	1.6323	-52.952	1.6323	-56.965											
1.6324	-56.524	1.6324	-61.014	1.6324	-58.359	1.6324	-52.925	1.6324	-56.981											
1.6325	-56.472	1.6325	-60.936	1.6325	-58.352	1.6325	-52.948	1.6325	-57.064											
1.6326	-56.403	1.6326	-60.886	1.6326	-58.329	1.6326	-52.915	1.6326	-57.057											
1.6327	-56.327	1.6327	-60.942	1.6327	-58.244	1.6327	-52.968	1.6327	-57.087											
1.6328	-56.37	1.6328	-60.952	1.6328	-58.26	1.6328	-52.85	1.6328	-57.037											
1.6329	-56.38	1.6329	-60.936	1.6329	-58.276	1.6329	-52.919	1.6329	-57.116											
1.633	-56.327	1.633	-60.837	1.633	-58.303	1.633	-52.915	1.633	-57.156											
1.6331	-56.321	1.6331	-60.962	1.6331	-58.221	1.6331	-52.912	1.6331	-57.149											
1.6332	-56.265	1.6332	-60.896	1.6332	-58.234	1.6332	-52.922	1.6332	-57.165											
1.6333	-56.248	1.6333	-60.899	1.6333	-58.181	1.6333	-52.971	1.6333	-57.261											
1.6334000000000002	-56.196	1.6334000000000002	-60.857	1.6334000000000002	-58.161	1.6334000000000002	-52.883	1.6334000000000002	-57.287											
1.6335000000000002	-56.166	1.6335000000000002	-60.775	1.6335000000000002	-58.184	1.6335000000000002	-52.915	1.6335000000000002	-57.313											
1.6336000000000002	-56.261	1.6336000000000002	-60.778	1.6336000000000002	-58.115	1.6336000000000002	-52.919	1.6336000000000002	-57.326											
1.6337000000000002	-56.199	1.6337000000000002	-60.633	1.6337000000000002	-58.076	1.6337000000000002	-52.971	1.6337000000000002	-57.366											
1.6338000000000001	-56.183	1.6338000000000001	-60.653	1.6338000000000001	-58.145	1.6338000000000001	-52.994	1.6338000000000001	-57.313											
1.6339000000000001	-56.209	1.6339000000000001	-60.627	1.6339000000000001	-58.086	1.6339000000000001	-53.024	1.6339000000000001	-57.399											
1.6340000000000001	-56.13	1.6340000000000001	-60.581	1.6340000000000001	-58.145	1.6340000000000001	-53.001	1.6340000000000001	-57.297											
1.6341	-56.11	1.6341	-60.581	1.6341	-58.096	1.6341	-52.961	1.6341	-57.402											
1.6342	-56.071	1.6342	-60.502	1.6342	-58.168	1.6342	-53.119	1.6342	-57.3											
1.6343	-56.074	1.6343	-60.498	1.6343	-58.082	1.6343	-52.961	1.6343	-57.33											
1.6344	-55.985	1.6344	-60.452	1.6344	-58.076	1.6344	-53.05	1.6344	-57.366											
1.6345	-56.028	1.6345	-60.347	1.6345	-58.04	1.6345	-53.053	1.6345	-57.415											
1.6346	-56.071	1.6346	-60.321	1.6346	-57.987	1.6346	-53.067	1.6346	-57.481											
1.6347	-56.038	1.6347	-60.373	1.6347	-57.948	1.6347	-53.145	1.6347	-57.415											
1.6348	-56.051	1.6348	-60.268	1.6348	-57.958	1.6348	-53.103	1.6348	-57.379											
1.6349	-55.985	1.6349	-60.288	1.6349	-58.059	1.6349	-53.142	1.6349	-57.402											
1.635	-56.008	1.635	-60.252	1.635	-58.027	1.635	-53.08	1.635	-57.389											
1.6351	-55.89	1.6351	-60.334	1.6351	-58.03	1.6351	-53.076	1.6351	-57.353											
1.6352	-55.999	1.6352	-60.242	1.6352	-58.02	1.6352	-53.03	1.6352	-57.297											
1.6353	-55.989	1.6353	-60.212	1.6353	-58.046	1.6353	-53.07	1.6353	-57.353											
1.6354000000000002	-55.956	1.6354000000000002	-60.278	1.6354000000000002	-58.004	1.6354000000000002	-53.037	1.6354000000000002	-57.346											
1.6355000000000002	-55.89	1.6355000000000002	-60.216	1.6355000000000002	-57.974	1.6355000000000002	-53.037	1.6355000000000002	-57.382											
1.6356000000000002	-55.87	1.6356000000000002	-60.262	1.6356000000000002	-58.066	1.6356000000000002	-53.09	1.6356000000000002	-57.461											
1.6357000000000002	-55.808	1.6357000000000002	-60.278	1.6357000000000002	-58.092	1.6357000000000002	-53.044	1.6357000000000002	-57.501											
1.6358000000000001	-55.834	1.6358000000000001	-60.226	1.6358000000000001	-58.056	1.6358000000000001	-53.034	1.6358000000000001	-57.514											
1.6359000000000001	-55.864	1.6359000000000001	-60.281	1.6359000000000001	-58.043	1.6359000000000001	-53.103	1.6359000000000001	-57.534											
1.6360000000000001	-55.89	1.6360000000000001	-60.203	1.6360000000000001	-58.079	1.6360000000000001	-53.073	1.6360000000000001	-57.547											
1.6361	-55.867	1.6361	-60.196	1.6361	-58.122	1.6361	-53.218	1.6361	-57.553											
1.6362	-55.837	1.6362	-60.173	1.6362	-58.204	1.6362	-53.247	1.6362	-57.484											
1.6363	-55.824	1.6363	-60.196	1.6363	-58.201	1.6363	-53.254	1.6363	-57.596											
1.6364	-55.805	1.6364	-60.127	1.6364	-58.257	1.6364	-53.303	1.6364	-57.566											
1.6365	-55.693	1.6365	-60.14	1.6365	-58.175	1.6365	-53.237	1.6365	-57.655											
1.6366	-55.67	1.6366	-60.111	1.6366	-58.221	1.6366	-53.326	1.6366	-57.681											
1.6367	-55.699	1.6367	-60.051	1.6367	-58.263	1.6367	-53.461	1.6367	-57.734											
1.6368	-55.663	1.6368	-60.12	1.6368	-58.293	1.6368	-53.422	1.6368	-57.754											
1.6369	-55.63	1.6369	-60.147	1.6369	-58.401	1.6369	-53.517	1.6369	-57.698											
1.637	-55.64	1.637	-60.065	1.637	-58.451	1.637	-53.527	1.637	-57.649											
1.6371	-55.594	1.6371	-60.058	1.6371	-58.428	1.6371	-53.586	1.6371	-57.737											
1.6372	-55.538	1.6372	-60.068	1.6372	-58.47	1.6372	-53.586	1.6372	-57.734											
1.6373	-55.611	1.6373	-60.018	1.6373	-58.418	1.6373	-53.701	1.6373	-57.849											
1.6374000000000002	-55.538	1.6374000000000002	-59.986	1.6374000000000002	-58.431	1.6374000000000002	-53.714	1.6374000000000002	-57.793											
1.6375000000000002	-55.545	1.6375000000000002	-59.89	1.6375000000000002	-58.483	1.6375000000000002	-53.786	1.6375000000000002	-57.806											
1.6376000000000002	-55.565	1.6376000000000002	-60.018	1.6376000000000002	-58.562	1.6376000000000002	-53.731	1.6376000000000002	-57.856											
1.6377000000000002	-55.476	1.6377000000000002	-59.966	1.6377000000000002	-58.572	1.6377000000000002	-53.737	1.6377000000000002	-57.826											
1.6378000000000001	-55.466	1.6378000000000001	-59.946	1.6378000000000001	-58.52	1.6378000000000001	-53.836	1.6378000000000001	-57.912											
1.6379000000000001	-55.397	1.6379000000000001	-59.936	1.6379000000000001	-58.536	1.6379000000000001	-53.78	1.6379000000000001	-57.981											
1.6380000000000001	-55.404	1.6380000000000001	-59.976	1.6380000000000001	-58.618	1.6380000000000001	-53.777	1.6380000000000001	-57.964											
1.6381000000000001	-55.482	1.6381000000000001	-59.946	1.6381000000000001	-58.582	1.6381000000000001	-53.974	1.6381000000000001	-58.027											
1.6382	-55.535	1.6382	-59.874	1.6382	-58.549	1.6382	-53.892	1.6382	-58.023											
1.6383	-55.479	1.6383	-59.966	1.6383	-58.602	1.6383	-53.954	1.6383	-58.027											
1.6384	-55.515	1.6384	-59.92	1.6384	-58.579	1.6384	-53.908	1.6384	-58.033											
1.6385	-55.565	1.6385	-59.854	1.6385	-58.589	1.6385	-53.869	1.6385	-58.122											
1.6386	-55.525	1.6386	-59.867	1.6386	-58.589	1.6386	-53.888	1.6386	-58.201											
1.6387	-55.417	1.6387	-59.917	1.6387	-58.566	1.6387	-53.865	1.6387	-58.119											
1.6388	-55.466	1.6388	-59.871	1.6388	-58.53	1.6388	-53.882	1.6388	-58.158											
1.6389	-55.476	1.6389	-59.841	1.6389	-58.569	1.6389	-53.915	1.6389	-58.237											
1.639	-55.466	1.639	-59.723	1.639	-58.638	1.639	-53.911	1.639	-58.224											
1.6391	-55.433	1.6391	-59.756	1.6391	-58.73	1.6391	-53.944	1.6391	-58.194											
1.6392	-55.436	1.6392	-59.703	1.6392	-58.694	1.6392	-53.924	1.6392	-58.237											
1.6393	-55.519	1.6393	-59.792	1.6393	-58.661	1.6393	-53.941	1.6393	-58.217											
1.6394	-55.4	1.6394	-59.825	1.6394	-58.7	1.6394	-53.964	1.6394	-58.221											
1.6395000000000002	-55.4	1.6395000000000002	-59.782	1.6395000000000002	-58.704	1.6395000000000002	-53.928	1.6395000000000002	-58.214											
1.6396000000000002	-55.387	1.6396000000000002	-59.7	1.6396000000000002	-58.687	1.6396000000000002	-53.846	1.6396000000000002	-58.211											
1.6397000000000002	-55.41	1.6397000000000002	-59.696	1.6397000000000002	-58.74	1.6397000000000002	-53.97	1.6397000000000002	-58.365											
1.6398000000000001	-55.361	1.6398000000000001	-59.756	1.6398000000000001	-58.631	1.6398000000000001	-53.98	1.6398000000000001	-58.345											
1.6399000000000001	-55.509	1.6399000000000001	-59.719	1.6399000000000001	-58.625	1.6399000000000001	-53.967	1.6399000000000001	-58.362											
1.6400000000000001	-55.473	1.6400000000000001	-59.736	1.6400000000000001	-58.576	1.6400000000000001	-53.984	1.6400000000000001	-58.398											
1.6401000000000001	-55.321	1.6401000000000001	-59.703	1.6401000000000001	-58.553	1.6401000000000001	-53.98	1.6401000000000001	-58.424											
1.6402	-55.312	1.6402	-59.696	1.6402	-58.569	1.6402	-53.974	1.6402	-58.434											
1.6403	-55.292	1.6403	-59.693	1.6403	-58.589	1.6403	-53.977	1.6403	-58.326											
